Product,Category,Date,Month,Hour,Department,ip,url
Polar Loop Activity Tracker,kids' golf clubs,9/1/2017 15:14,Sep,15,outdoors ,47.207.237.120,/department/outdoors/category/kids'%20golf%20clubs/product/Polar%20Loop%20Activity%20Tracker/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:14,Sep,15,footwear ,155.0.26.67,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:14,Sep,15,footwear ,3.230.167.77,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
adidas Men's Germany Black Crest Away Tee,girls' apparel,9/1/2017 15:14,Sep,15,golf ,51.219.249.191,/department/golf/category/girls'%20apparel/product/adidas%20Men's%20Germany%20Black%20Crest%20Away%20Tee
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 15:16,Sep,15,apparel ,142.64.203.5,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:16,Sep,15,golf ,14.145.32.182,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 15:17,Sep,15,apparel ,44.129.92.158,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Hirzl Women's Soffft Flex Golf Glove,golf balls,9/1/2017 15:17,Sep,15,outdoors ,63.241.234.226,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove/add_to_cart
Hirzl Women's Soffft Flex Golf Glove,golf balls,9/1/2017 15:18,Sep,15,outdoors ,155.0.26.67,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 15:19,Sep,15,fitness ,51.219.249.191,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:19,Sep,15,golf ,210.138.158.124,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni/add_to_cart
Nike Men's Fingertrap Max Training Shoe,soccer,9/1/2017 15:19,Sep,15,fitness ,210.138.158.124,/department/fitness/category/soccer/product/Nike%20Men's%20Fingertrap%20Max%20Training%20Shoe/add_to_cart
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:19,Sep,15,golf ,3.230.167.77,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni/add_to_cart
Glove It Imperial Golf Towel,trade-in,9/1/2017 15:20,Sep,15,outdoors ,138.46.82.98,/department/outdoors/category/trade-in/product/Glove%20It%20Imperial%20Golf%20Towel
Pelican Sunstream 100 Kayak,water sports,9/1/2017 15:20,Sep,15,fan shop ,175.236.33.152,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 15:20,Sep,15,fan shop ,155.0.26.67,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest/add_to_cart
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:20,Sep,15,golf ,55.223.225.204,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni/add_to_cart
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 15:20,Sep,15,fan shop ,120.223.10.50,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:21,Sep,15,footwear ,204.151.79.250,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:21,Sep,15,footwear ,58.20.180.169,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 15:21,Sep,15,golf ,132.9.150.102,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 15:21,Sep,15,golf ,14.145.32.182,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 15:22,Sep,15,golf ,133.119.132.112,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo/add_to_cart
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 15:24,Sep,15,golf ,16.231.175.0,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:24,Sep,15,golf ,194.112.15.144,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:24,Sep,15,footwear ,25.13.126.141,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 15:24,Sep,15,footwear ,155.0.26.67,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
O'Brien Men's Neoprene Life Vest,indoor outdoor games,9/1/2017 15:24,Sep,15,fan shop ,125.243.168.120,/department/fan%20shop/category/indoor/outdoor%20games/product/O'Brien%20Men's%20Neoprene%20Life%20Vest
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/1/2017 15:24,Sep,15,golf ,51.219.249.191,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Cleveland Golf Women's 588 RTX CB Satin Chrom,golf apparel,9/1/2017 15:25,Sep,15,outdoors ,221.160.70.14,/department/outdoors/category/golf%20apparel/product/Cleveland%20Golf%20Women's%20588%20RTX%20CB%20Satin%20Chrom
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 15:26,Sep,15,fitness ,175.76.240.216,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:27,Sep,15,fitness ,163.146.66.198,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:27,Sep,15,apparel ,5.84.160.42,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Nike Men's Dri-FIT Victory Golf Polo,women's apparel,9/1/2017 15:28,Sep,15,golf ,194.234.155.155,/department/golf/category/women's%20apparel/product/Nike%20Men's%20Dri-FIT%20Victory%20Golf%20Polo
adidas Youth Germany Black/Red Away Match Soc,girls' apparel,9/1/2017 15:28,Sep,15,golf ,133.119.132.112,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:29,Sep,15,apparel ,223.233.0.202,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Glove It Urban Brick Golf Towel,trade-in,9/1/2017 15:29,Sep,15,outdoors ,149.47.56.152,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:30,Sep,15,apparel ,203.204.80.21,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:30,Sep,15,apparel ,3.230.167.77,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
The North Face Women's Recon Backpack,hunting & shooting,9/1/2017 15:31,Sep,15,fan shop ,175.76.240.216,/department/fan%20shop/category/hunting%20&%20shooting/product/The%20North%20Face%20Women's%20Recon%20Backpack
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:31,Sep,15,footwear ,219.252.175.214,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 15:32,Sep,15,fan shop ,211.122.14.29,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Under Armour Kids' Mercenary Slide,electronics,9/1/2017 15:32,Sep,15,footwear ,133.119.132.112,/department/footwear/category/electronics/product/Under%20Armour%20Kids'%20Mercenary%20Slide/add_to_cart
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:33,Sep,15,fitness ,125.243.168.120,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:33,Sep,15,footwear ,42.127.123.164,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:33,Sep,15,fitness ,3.230.167.77,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
adidas Youth Germany Black/Red Away Match Soc,girls' apparel,9/1/2017 15:34,Sep,15,golf ,175.76.240.216,/department/golf/category/girls'%20apparel/product/adidas%20Youth%20Germany%20Black/Red%20Away%20Match%20Soc
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:35,Sep,15,apparel ,102.172.170.187,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:35,Sep,15,fitness ,21.45.244.105,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:35,Sep,15,fitness ,3.230.167.77,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:36,Sep,15,golf ,203.204.80.21,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni/add_to_cart
Nike Men's Free 5.0+ Running Shoe,cardio equipment,9/1/2017 15:36,Sep,15,footwear ,150.197.222.233,/department/footwear/category/cardio%20equipment/product/Nike%20Men's%20Free%205.0+%20Running%20Shoe/add_to_cart
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 15:37,Sep,15,footwear ,42.127.123.164,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Pelican Sunstream 100 Kayak,water sports,9/1/2017 15:38,Sep,15,fan shop ,29.69.203.57,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Pelican Sunstream 100 Kayak,water sports,9/1/2017 15:38,Sep,15,fan shop ,211.122.14.29,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:39,Sep,15,fitness ,42.127.123.164,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Ogio Race Golf Shoes,golf bags & carts,9/1/2017 15:39,Sep,15,outdoors ,175.76.240.216,/department/outdoors/category/golf%20bags%20&%20carts/product/Ogio%20Race%20Golf%20Shoes
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:39,Sep,15,apparel ,216.33.39.145,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck/add_to_cart
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:39,Sep,15,apparel ,194.234.155.155,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Bridgestone e6 Straight Distance NFL Tennesse,electronics,9/1/2017 15:40,Sep,15,outdoors ,163.161.135.221,/department/outdoors/category/electronics/product/Bridgestone%20e6%20Straight%20Distance%20NFL%20Tennesse
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:40,Sep,15,golf ,194.112.15.144,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni/add_to_cart
TYR Boys' Team Digi Jammer,girls' apparel,9/1/2017 15:40,Sep,15,golf ,111.2.209.15,/department/golf/category/girls'%20apparel/product/TYR%20Boys'%20Team%20Digi%20Jammer
Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,strength training,9/1/2017 15:41,Sep,15,footwear ,55.223.225.204,/department/footwear/category/strength%20training/product/Yakima%20DoubleDown%20Ace%20Hitch%20Mount%204-Bike%20Rack
Columbia Men's PFG Anchor Tough T-Shirt,shop by sport,9/1/2017 15:42,Sep,15,golf ,221.160.70.14,/department/golf/category/shop%20by%20sport/product/Columbia%20Men's%20PFG%20Anchor%20Tough%20T-Shirt
Pelican Sunstream 100 Kayak,water sports,9/1/2017 15:43,Sep,15,fan shop ,16.231.175.0,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Nike Men's Comfort 2 Slide,tennis & racquet,9/1/2017 15:43,Sep,15,fitness ,142.64.203.5,/department/fitness/category/tennis%20&%20racquet/product/Nike%20Men's%20Comfort%202%20Slide/add_to_cart
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:43,Sep,15,fitness ,125.243.168.120,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 15:43,Sep,15,fan shop ,47.207.237.120,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:44,Sep,15,apparel ,3.230.167.77,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 15:44,Sep,15,fan shop ,211.122.14.29,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 15:44,Sep,15,footwear ,154.237.22.202,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Bridgestone e6 Straight Distance NFL San Dieg,electronics,9/1/2017 15:45,Sep,15,outdoors ,216.45.143.120,/department/outdoors/category/electronics/product/Bridgestone%20e6%20Straight%20Distance%20NFL%20San%20Dieg
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 15:46,Sep,15,fan shop ,133.119.132.112,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
LIJA Women's Button Golf Dress,golf shoes,9/1/2017 15:46,Sep,15,outdoors ,142.64.203.5,/department/outdoors/category/golf%20shoes/product/LIJA%20Women's%20Button%20Golf%20Dress
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 15:46,Sep,15,apparel ,21.45.244.105,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat/add_to_cart
Under Armour Girls' Toddler Spine Surge Runni,shop by sport,9/1/2017 15:46,Sep,15,golf ,182.121.253.3,/department/golf/category/shop%20by%20sport/product/Under%20Armour%20Girls'%20Toddler%20Spine%20Surge%20Runni
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 15:47,Sep,15,footwear ,125.243.168.120,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag/add_to_cart
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:47,Sep,15,fitness ,34.175.52.9,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
adidas Kids' F5 Messi FG Soccer Cleat,baseball & softball,9/1/2017 15:48,Sep,15,fitness ,125.243.168.120,/department/fitness/category/baseball%20&%20softball/product/adidas%20Kids'%20F5%20Messi%20FG%20Soccer%20Cleat
Diamondback Women's Serene Classic Comfort Bi,camping & hiking,9/1/2017 15:48,Sep,15,fan shop ,42.127.123.164,/department/fan%20shop/category/camping%20&%20hiking/product/Diamondback%20Women's%20Serene%20Classic%20Comfort%20Bi
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 15:48,Sep,15,fan shop ,163.146.66.198,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Hirzl Women's Soffft Flex Golf Glove,golf balls,9/1/2017 15:49,Sep,15,outdoors ,59.14.14.143,/department/outdoors/category/golf%20balls/product/Hirzl%20Women's%20Soffft%20Flex%20Golf%20Glove
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 15:50,Sep,15,footwear ,221.160.70.14,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Nike Men's CJ Elite 2 TD Football Cleat,men's footwear,9/1/2017 15:51,Sep,15,apparel ,11.7.214.40,/department/apparel/category/men's%20footwear/product/Nike%20Men's%20CJ%20Elite%202%20TD%20Football%20Cleat
Under Armour Hustle Storm Medium Duffle Bag,fitness accessories,9/1/2017 15:52,Sep,15,footwear ,150.197.222.233,/department/footwear/category/fitness%20accessories/product/Under%20Armour%20Hustle%20Storm%20Medium%20Duffle%20Bag
Glove It Urban Brick Golf Towel,trade-in,9/1/2017 15:52,Sep,15,outdoors ,142.236.237.204,/department/outdoors/category/trade-in/product/Glove%20It%20Urban%20Brick%20Golf%20Towel
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 15:52,Sep,15,fan shop ,34.175.52.9,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe
Cleveland Golf Women's 588 RTX CB Satin Chrom,golf apparel,9/1/2017 15:53,Sep,15,outdoors ,16.231.175.0,/department/outdoors/category/golf%20apparel/product/Cleveland%20Golf%20Women's%20588%20RTX%20CB%20Satin%20Chrom
Pelican Sunstream 100 Kayak,water sports,9/1/2017 15:53,Sep,15,fan shop ,125.243.168.120,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Pelican Sunstream 100 Kayak,water sports,9/1/2017 15:54,Sep,15,fan shop ,150.197.222.233,/department/fan%20shop/category/water%20sports/product/Pelican%20Sunstream%20100%20Kayak
Perfect Fitness Perfect Rip Deck,cleats,9/1/2017 15:54,Sep,15,apparel ,190.151.48.150,/department/apparel/category/cleats/product/Perfect%20Fitness%20Perfect%20Rip%20Deck
Under Armour Men's Tech II T-Shirt,lacrosse,9/1/2017 15:54,Sep,15,fitness ,102.172.170.187,/department/fitness/category/lacrosse/product/Under%20Armour%20Men's%20Tech%20II%20T-Shirt
TaylorMade 2017 Purelite Stand Bag,golf gloves,9/1/2017 15:54,Sep,15,outdoors ,34.175.52.9,/department/outdoors/category/golf%20gloves/product/TaylorMade%202017%20Purelite%20Stand%20Bag/add_to_cart
adidas Kids' F5 Messi FG Soccer Cleat,baseball & softball,9/1/2017 15:54,Sep,15,fitness ,221.160.70.14,/department/fitness/category/baseball%20&%20softball/product/adidas%20Kids'%20F5%20Messi%20FG%20Soccer%20Cleat
Field & Stream Sportsman 16 Gun Fire Safe,fishing,9/1/2017 15:54,Sep,15,fan shop ,221.160.70.14,/department/fan%20shop/category/fishing/product/Field%20&%20Stream%20Sportsman%2016%20Gun%20Fire%20Safe/add_to_cart
Nike Men's Free TR 5.0 TB Training Shoe,as seen on  tv!,9/1/2017 15:55,Sep,15,footwear ,149.47.56.152,/department/footwear/category/as%20seen%20on%20%20tv!/product/Nike%20Men's%20Free%20TR%205.0%20TB%20Training%20Shoe
Diamondback Boys' Insight 24 Performance Hybr,basketball,9/1/2017 15:55,Sep,15,fitness ,109.143.94.143,/department/fitness/category/basketball/product/Diamondback%20Boys'%20Insight%2024%20Performance%20Hybr
Stiga Master Series ST3100 Competition Indoor,hockey,9/1/2017 15:56,Sep,15,fitness ,149.95.217.202,/department/fitness/category/hockey/product/Stiga%20Master%20Series%20ST3100%20Competition%20Indoor
